id,user_id,time,distance,startX,startY,endX,endY,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify
691,9,1677161219287,75.576454,1164,107,1255,74,114,0.39176342,0.070786156,662.9513508771929,96.79876032264049,1.2808057959776797,-0.3626373626373626,-0.9256539639085309
692,9,1677161218167,311.8723,922,276,1154,110,383,0.6272148,0.25021365,814.2879895561358,285.27180021866866,0.9147070779247425,-0.7155172413793104,-1.140785009185546
693,9,1677161220427,271.56125,1243,61,1182,188,838,1.8295586,10.229615,324.0587708830548,140.8900280360537,0.5188149194189293,-2.081967213114754,-1.1379614804984952
694,9,1677161232522,490.67166,634,440,614,94,29,4.921888,42.27914,16919.712413793102,346.5775526487542,0.7063329327981857,17.3,3.5149113510912886
696,9,1677161233280,215.0752,741,26,785,266,83,10.927087,131.90256,2591.267469879518,244.0,1.134486914344378,5.454545454545454,0.49917653758457803
698,9,1677161702475,853.69727,1181,9,626,623,175,2.02848,3.9449742,4878.270114285714,827.6599543290711,0.9695005283653666,-1.1063063063063063,-0.5453868444876491
699,9,1677161706042,199.1339,648,530,768,682,338,2.0400112,9.327589,589.153550295858,193.65949499056327,0.9725089248518874,1.2666666666666666,0.6209116237531768
702,6,1677162254222,402.71994,961,0,1213,81,698,1.0078408,2.1759152,576.962664756447,264.69794105734934,0.6572754779844011,0.32142857142857145,0.3189279213825948
703,6,1677162254927,6.472136,1214,81,1220,79,45,0.16666667,0.055555556,143.82524444444445,6.324555320336759,0.9771975311298711,-0.3333333333333333,-1.999999960000001
704,6,1677162255432,98.221664,1222,78,1319,71,172,0.25538847,0.105564415,571.0561860465117,97.25224933131366,0.9901303375527588,-0.07216494845360824,-0.2825693284180302
705,6,1677162255840,9.236068,1321,71,1332,70,57,0.083333336,0.034722224,162.03628070175438,11.045361017187261,1.1958942936742412,-0.09090909090909091,-1.0909090560000012
706,6,1677162255953,6.537319,1333,70,1336,69,22,0.33333334,0.22222222,297.1508636363636,3.1622776601683795,0.48372699269660535,-0.3333333333333333,-0.9999999800000005
707,6,1677162256192,39.601727,1340,68,1379,58,111,0.28988096,0.12484304,356.77231531531527,40.26164427839479,1.0166638510081845,-0.2564102564102564,-0.8845363849017761
708,6,1677162258584,110.33444,1347,1,1244,27,484,0.33730158,0.31576353,227.96371900826446,106.23088063270491,0.9628079920712418,-0.2524271844660194,-0.7483723748522596
709,6,1677162259863,123.038216,1241,30,1224,149,306,3.8076923,6.5591717,402.08567320261443,120.20815280171308,0.9769985026580122,-7.0,-1.8383838420977452
710,6,1677162260209,4.2426405,1224,150,1222,154,55,1.0,0.0,77.13891818181818,4.47213595499958,1.054092599879622,-2.0,-2.0
711,6,1677162261753,23.028484,1206,171,1191,187,134,0.9230769,0.22485207,171.85435820895523,21.93171219946131,0.9523732521629,-1.0666666666666667,-1.1555555844444452
712,6,1677162261216,20.983755,1221,155,1206,170,120,1.0,0.0625,174.864625,21.213203435596427,1.0109345746553193,-1.0,-1.0
713,6,1677162264376,675.8253,700,491,107,386,166,0.1844245,0.011523158,4071.2367469879514,602.2242107388245,0.8910945043620363,0.17706576728499157,0.9600989417620304
714,6,1677162266815,9.236068,569,515,571,513,105,0.6093173,1.0148013,87.96255238095237,2.8284271247461903,0.3062371481832085,-1.0,-1.6411810398293305
715,6,1677162300953,306.80856,607,590,893,493,294,0.311847,0.037401713,1043.5665306122448,302.00165562460086,0.9843325610752218,-0.33916083916083917,-1.087587307752966
716,6,1677162301903,595.01715,1107,471,519,526,65,0.21238229,0.033110037,9154.11,590.5666770145434,0.9925204290574539,-0.0935374149659864,-0.4404200320374472
718,6,1677162303382,40.082863,131,78,107,95,92,0.56060606,0.17401285,435.6832934782609,29.410882339705484,0.733752036118415,-0.7083333333333334,-1.263513514879474
719,6,1677162303095,379.95523,181,450,133,78,280,6.4657145,20.093437,1356.9829642857142,375.0839905941068,0.9871794384672816,7.75,1.198630097261486
721,6,1677162362971,289.0642,1030,471,1034,490,134,2.5,0.25,2157.19552238806,19.4164878389476,0.0671701574907844,4.75,1.9
725,6,1677162393975,11.122417,403,172,392,165,23,1.0,0.16666667,483.583347826087,13.038404810405298,1.1722636195356906,0.6363636363636364,0.6363636363636364
727,9,1677162403652,161.02193,539,661,531,770,42,6.9545455,9.274794,3833.855476190476,109.29318368498559,0.678747197260557,-13.625,-1.9591503139924815
730,6,1677162511743,73.74747,678,515,672,588,166,6.1,10.64,444.2618674698796,73.24616030891995,0.9932023472658784,-12.166666666666666,-1.994535519125683
731,6,1677162511440,565.6698,963,32,678,512,183,2.0212944,0.7193571,3091.0918032786885,558.2338219778519,0.9868545606957485,-1.6842105263157894,-0.8332336577570242
732,6,1677162521431,32.472206,659,608,649,608,87,0.0,0.0,373.24374712643674,10.0,0.307955671382474,-0.0,
733,6,1677162521526,1215.1748,628,600,110,396,194,0.83499724,0.964829,6263.787628865979,556.7225520849681,0.4581419496890226,0.3938223938223938,0.47164514438681715
734,6,1677162522252,22.006529,743,684,750,705,36,3.484992,10.590498,611.2924722222223,22.135943621178654,1.0058807375383303,3.0,0.8608341138229298
737,6,1677162560152,613.4144,897,6,795,572,1066,3.0613158,7.938078,575.4356472795498,575.1173793235604,0.9375674573723088,-5.549019607843137,-1.81262567156356
738,6,1677162567671,14.236068,759,605,759,617,14,-1.0,-1.0,1016.862,12.0,0.8429293819051722,inf,-inf
739,6,1677162567806,234.88495,757,618,672,750,177,2.9259427,7.931877,1327.033615819209,157.0,0.6684123440007544,-1.5529411764705883,-0.5307490049174881
740,6,1677162568931,159.635,1187,612,1329,592,47,0.35078055,0.1771407,3396.4893617021276,143.4015341619468,0.89830885558898,-0.14084507042253522,-0.40151904209778794
741,6,1677162570230,1157.6908,1323,577,90,503,300,0.30443722,0.33069557,3858.9693333333335,1235.2186041345071,1.066967625668708,0.06001622060016221,0.1971382493906698
743,9,1677162566798,762.9406,296,609,307,153,273,2.7612784,8.185318,2794.6542124542125,456.13265614292516,0.5978612963354226,-41.45454545454545,-15.012809086742378
744,9,1677162567274,489.4538,323,189,450,737,132,6.6199536,60.15868,3707.9833333333336,562.5237772752366,1.1492888139293977,4.31496062992126,0.651811310266776
745,9,1677162567699,38.69431,450,738,418,752,278,0.4234694,0.31097576,139.1881654676259,34.92849839314596,0.9026778974258994,-0.4375,-1.033132500246771
748,9,1677162649049,988.6256,1156,2,603,724,151,1.3192701,0.019968413,6547.18940397351,909.4465349870766,0.9199099588227097,-1.305605786618445,-0.9896425202226936
750,6,1677162676838,9.2426405,527,657,534,655,77,1.5989053,1.722563,120.03429220779222,7.280109889280518,0.7876655907238325,-0.2857142857142857,-0.17869368855946985
752,6,1677162774981,1434.546,756,19,99,246,283,0.3958102,0.006682225,5069.067137809187,695.1100632274,0.4845505569200291,-0.3455098934550989,-0.8729181144273163
754,6,1677162784326,567.02,208,449,78,450,264,0.37343505,0.07404294,2147.8030303030305,130.00384609695206,0.22927559186087274,-0.007692307692307693,-0.02059878335551977
755,6,1677162789032,1622.0371,102,28,433,4,483,1.9765184,12.33879,3358.254865424431,331.86895003901765,0.20460009825855255,-0.07250755287009064,-0.03668448159657438
756,9,1677162821794,127.3597,1391,1,1394,2,31,0.33333334,0.0,4108.377419354839,3.1622776601683795,0.024829499913774762,0.3333333333333333,0.9999999800000005
757,9,1677162821968,29.481108,1270,9,1226,6,258,0.08126551,0.023555584,114.26786046511627,44.10215414239989,1.4959462901597826,0.06818181818181818,0.839000680384805
759,9,1677162839688,446.11594,1227,162,814,142,83,0.076351374,0.004107193,5374.890843373494,413.48397792417546,0.9268531806421789,0.048426150121065374,0.6342538134423799
761,9,1677162854212,553.2897,915,334,1234,3,55,1.0837532,0.028304718,10059.812727272729,459.6977267727131,0.8308445408846633,-1.0376175548589341,-0.9574297495582335
762,9,1677162857106,380.4379,1191,196,1264,42,29,1.1696942,2.8709466,13118.54827586207,170.42593699317015,0.4479730778483693,-2.1095890410958904,-1.8035389429954347
764,6,1677162895452,88.9825,285,16,237,47,178,0.7466216,0.31422344,499.9016853932584,57.14017850864661,0.64215074322082,-0.6458333333333334,-0.8650075665281226
765,6,1677162895638,83.78582,207,47,117,75,216,0.44223484,0.12233754,387.8973148148148,94.25497334358543,1.124951374153591,-0.3111111111111111,-0.7034975152819509
766,6,1677162895902,13.72135,117,76,107,81,64,0.5,0.2,214.39609374999998,11.180339887498949,0.8148134030178481,-0.5,-1.0
770,9,1677163297211,352.27573,962,560,660,694,80,0.31553367,0.048459433,4403.446625,330.39370454050726,0.9378838120369725,-0.44370860927152317,-1.4062163612254857
771,9,1677163325539,31.559278,529,717,518,745,196,1.7857143,1.2755102,161.01672448979593,30.083217912982647,0.9532289652818625,-2.5454545454545454,-1.4254545340509093
773,9,1677163325312,84.22684,480,650,529,716,151,1.4025974,0.4693819,557.7936423841059,82.20097323024831,0.9759474916813727,1.346938775510204,0.9603174620958259
776,6,1677163615489,639.95874,427,9,90,364,365,1.0963043,0.14133573,1753.3116164383562,489.4834011485987,0.7648671243221066,-1.053412462908012,-0.9608759747708844
777,6,1677163617463,199.69516,222,420,424,400,351,0.14981447,0.04173865,568.9320797720798,202.98768435548004,1.016487752409623,-0.09900990099009901,-0.6608834312873717
778,6,1677163618220,91.62915,424,399,413,309,168,4.642857,4.0510206,545.4116071428571,90.6697303403953,0.9895293183489676,8.181818181818182,1.7622378164604642
780,9,1677163621464,379.9536,830,27,1161,168,65,0.50837815,0.011668573,5845.44,359.78048863160996,0.9469063818098051,0.4259818731117825,0.8379232528222987
781,9,1677163622911,292.86435,1229,45,874,106,117,0.21916845,0.02470815,2503.1141025641027,360.20272070044115,1.2299302414255648,-0.17183098591549295,-0.7840133281751683
782,9,1677163623381,23.480099,870,114,862,124,114,1.25,1.6875,205.9657807017544,12.806248474865697,0.545408623484326,-1.25,-1.0
783,9,1677163621864,101.68158,1171,152,1234,42,482,1.5872024,0.645998,210.95763485477178,126.763559432512,1.2466718104942114,-1.746031746031746,-1.1000687410954937
784,9,1677163637289,561.25256,769,405,218,337,102,0.15726721,0.007533876,5502.476078431373,555.1801509420163,0.9891806122755437,0.12341197822141561,0.7847279685410304
785,9,1677163639427,462.87326,285,609,547,254,147,2.0987031,24.799524,3148.79768707483,441.2131004401388,0.9532049884241289,-1.3549618320610688,-0.6456186356522126
787,9,1677163641760,242.42326,946,374,1240,477,130,0.39902765,0.059824,1864.7943076923077,311.52046481732145,1.285027124943875,0.35034013605442177,0.8779846109772638
788,9,1677163641232,425.20038,548,492,907,370,108,0.2674221,0.05782073,3937.0405555555553,379.16355310076943,0.8917291021724144,-0.3398328690807799,-1.270773317092267
789,9,1677163645645,439.88315,820,322,1231,425,78,0.8031513,1.4355118,5639.527564102564,423.70980635335786,0.9632326365612274,0.25060827250608275,0.312031210689795
790,9,1677163649482,297.43384,626,565,916,593,122,1.3636558,3.3694086,2437.982295081967,291.3485884640597,0.9795408231425843,0.09655172413793103,0.07080358851400113
791,9,1677163651704,349.1869,1027,508,1232,254,150,2.0925767,1.6745679,2327.9126666666666,326.40618866682047,0.9347606931039523,-1.2390243902439024,-0.5921046479414124
792,9,1677163652061,45.29144,1250,248,1312,227,93,0.25714287,0.027210884,487.0047311827957,65.45991139621256,1.4453042649165617,-0.3387096774193548,-1.3172042352150568
793,9,1677163653404,649.72046,1231,270,623,399,100,0.4522658,0.13766967,6497.2046,621.5343916469949,0.956618161058057,-0.21217105263157895,-0.4691291108714808
794,9,1677163654938,159.40355,537,540,594,407,332,1.3692209,0.46107426,480.1311746987952,144.69968901141425,0.9077570042286652,-2.3333333333333335,-1.7041321333419126
796,9,1677163658872,478.43216,1086,356,1240,540,915,0.75203496,0.65994096,522.8766775956284,239.9416595758227,0.5015165777648031,1.1948051948051948,1.588762834649595
797,9,1677163662790,335.27643,881,486,1187,385,78,0.14507478,0.018236669,4298.415769230769,322.2374900597384,0.9611098819554311,-0.3300653594771242,-2.2751394796333604
798,9,1677163669237,230.54167,480,606,693,649,98,0.6821357,0.2878044,2352.4660204081633,217.29703173306348,0.9425499161737809,0.20187793427230047,0.29594981507682483
800,9,1677163670934,392.87225,438,640,790,650,215,0.16529422,0.015040879,1827.3127906976745,352.14201680572,0.8963270294751539,0.028409090909090908,0.1718698385768777
801,9,1677163671759,399.85193,826,641,1294,675,107,0.30957764,0.052354593,3736.933925233645,469.23341739479724,1.1735179504943174,0.07264957264957266,0.2346731910275324
802,9,1677163673467,549.6124,1215,710,690,585,98,0.4472343,0.2819476,5608.2897959183665,539.6758286230726,0.9819207656578938,0.23809523809523808,0.5323724904266915
803,9,1677163676404,378.17117,661,670,829,396,111,1.4489484,1.1652973,3406.9474774774776,321.40317359976393,0.8498880906224658,-1.630952380952381,-1.1256110852204129
804,9,1677163676984,412.1445,780,417,388,505,80,0.21621206,0.015278937,5151.80625,401.756144943671,0.9747943862981819,-0.22448979591836735,-1.038285264560947
805,9,1677163677401,730.152,423,421,646,4,97,1.8167452,0.090079755,7527.340206185568,472.88264929049785,0.6476495980158896,-1.8699551569506727,-1.0292886184318377
806,9,1677163677848,183.7321,998,35,1290,221,66,0.67361885,0.1229466,2783.819696969697,346.2080299473136,1.8843088929333176,0.636986301369863,0.9456182845385978
807,9,1677163678180,639.2748,1255,221,637,49,101,0.3134174,0.041492727,6329.453465346534,641.4888931228661,1.0034634450206172,0.2783171521035599,0.8880079794662322
808,9,1677163679808,359.0879,986,250,650,147,388,0.46514153,0.20104188,925.4842783505154,351.4327816240255,0.9786817701850313,0.30654761904761907,0.6590416019133339
810,9,1677163681648,464.00452,663,162,902,473,49,1.3286436,0.0153157525,9469.480000000001,392.2269751049767,0.8453085222208109,1.301255230125523,0.9793862177377913
811,9,1677163683459,382.84793,954,522,1150,137,138,1.357675,0.7332262,2774.2603623188406,432.01967547786523,1.1284367541907963,-1.9642857142857142,-1.4468011227176711
812,9,1677163686499,555.7357,952,581,558,217,113,1.830341,3.0923634,4918.015044247787,536.4065622268243,0.9652188301504193,0.9238578680203046,0.5047463112175844
813,9,1677163686876,96.842255,553,205,494,99,136,1.6548611,0.26845148,712.0754044117647,121.31364309095659,1.2526932906607409,1.7966101694915255,1.0856561734948786
815,9,1677163692891,272.7861,882,142,1205,7,103,0.36486414,0.01977341,2648.4087378640775,350.0771343575584,1.2833393430147593,-0.4179566563467492,-1.1455131116660278
816,9,1677163692061,649.518,408,272,858,157,616,2.851602,25.560028,1054.4123376623377,464.4620544242554,0.7150872715217368,-0.25555555555555554,-0.08961824109940851
817,9,1677163691617,539.9181,830,589,409,300,97,0.7319889,0.020931564,5566.165979381443,510.6486071654362,0.9457890134919281,0.6864608076009501,0.9378022092970946
818,9,1677163698189,487.47076,688,424,254,479,89,1.8840429,3.0989654,5477.199550561798,437.47114190538326,0.8974305287672706,-0.12672811059907835,-0.06726391983912805
821,4,1677164965801,174.72043,633,31,761,115,66,1.4350188,1.4829781,2647.279242424242,153.1012736720371,0.876264290741713,0.65625,0.4573110819175331
823,4,1677164972833,111.48966,511,6,402,29,32,0.24550562,0.0029696377,3484.051875,111.40017953306898,0.999197410173006,-0.21100917431192662,-0.8594881628857483
824,4,1677164973138,312.30093,402,29,470,5,48,0.34057972,5.250998e-05,6506.269375,72.11102550927978,0.23090237198230498,-0.35294117647058826,-1.0362953392250962
825,4,1677164974278,423.74722,720,6,1580,45,67,0.019546662,0.0004349698,6324.585373134329,860.8838481467752,2.031597630650592,0.04534883720930233,2.3200297426385297
826,4,1677164974564,84.53828,1590,42,1623,4,87,1.410204,1.3882891,971.7043678160919,50.32891812864648,0.5953387995195369,-1.1515151515151516,-0.8165592719316862
829,6,1677164982093,43.525352,1338,68,1347,68,17,0.16666667,0.055555556,2560.3148235294116,9.0,0.20677604169634287,0.0,0.0
830,6,1677164983045,455.0046,1353,102,1026,8,248,0.7388338,1.8063396,1834.6959677419354,340.2425605358624,0.7477782873752539,0.2874617737003058,0.38907501754833873
831,6,1677164983811,426.32822,898,2,631,211,717,1.450606,3.032823,594.6000278940028,339.0722636843067,0.7953315022972364,-0.7827715355805244,-0.5396169156756034
833,6,1677164984693,51.8802,631,207,676,161,69,1.8214285,1.5956633,751.8869565217392,64.35060217278468,1.240369200056759,-1.0222222222222221,-0.5612200655816147
835,6,1677164985595,480.3856,667,138,592,1,129,1.8958334,0.11873264,3723.9193798449614,156.18578680533003,0.32512587139441734,1.8266666666666667,0.9635164496345865
836,6,1677164987093,287.09238,916,1,1019,0,133,0.2186553,0.09906493,2158.5893233082707,103.00485425454472,0.3587864444697025,-0.009708737864077669,-0.04440202393483107
837,6,1677164992823,56.415543,669,362,702,319,144,1.617647,0.4706363,391.7746041666667,54.20332093147061,0.960787010974451,-1.303030303030303,-0.805509671164539
838,6,1677164991175,597.9217,1156,109,659,388,527,0.45404324,0.21571368,1134.5762808349148,569.9561386633186,0.9532287231979013,-0.5613682092555332,-1.2363760976939844
839,6,1677164993550,48.81017,780,278,745,305,162,0.7227891,0.15856229,301.2973456790123,44.204072210600685,0.9056324165763137,-0.7714285714285715,-1.067294140750838
840,6,1677164993719,63.996784,743,306,709,360,164,1.5009158,0.46246427,390.2242926829268,63.812224534175265,0.9971161134311884,-1.588235294117647,-1.058177476789602
841,6,1677164999504,91.295944,669,418,749,442,55,0.9000244,0.2991968,1659.9262545454546,83.5224520712844,0.9148539180588833,0.3,0.33332429654129375
842,6,1677164999752,49.8247,753,447,723,486,152,1.1029762,0.221098,327.7940789473684,49.20365840057018,0.9875354673599676,-1.3,-1.1786292396880367
845,10,1677165602457,188.52655,655,249,829,264,1015,0.12258297,0.0803116,185.74044334975366,174.6453549339346,0.92637007855888,0.08620689655172414,0.7032534499019247
847,10,1677165608402,711.3636,1139,149,428,146,920,0.0027777778,0.00022597001,773.221304347826,711.0063290857544,0.9994977661012657,0.004219409282700422,1.518987329620253
848,10,1677165607605,681.50916,517,136,1140,149,667,0.30610687,0.054610245,1021.7528635682158,623.1356192675877,0.9143466527545833,0.02086677367576244,0.06816826318129496
850,10,1677165622539,29.073856,889,118,894,145,167,2.8,1.76,174.0949461077844,27.459060435491963,0.9444588442445324,5.4,1.9285714285714288
852,10,1677165623962,131.0,362,129,492,129,510,0.055935666,0.026810944,256.86274509803917,130.0,0.9923664122137404,0.0,0.0
853,10,1677165627713,6.236068,732,137,730,137,176,0.0,0.0,35.432204545454546,2.0,0.3207149120246925,-0.0,
854,10,1677165635402,13.236068,616,627,628,626,487,2.3598979,13.675689,27.178784394250513,12.041594578792296,0.9097561737211003,-0.08333333333333333,-0.03531226216750027
856,10,1677165638290,6.1622777,846,518,842,518,250,0.0,0.0,24.6491108,4.0,0.6491106364778075,-0.0,
857,10,1677165638156,3.0,849,518,847,518,126,0.045454547,0.020661157,23.809523809523807,2.0,0.6666666666666666,-0.0,-0.0
858,10,1677165637602,9.236068,868,521,863,517,178,0.125,0.046875,51.888022471910105,6.4031242374328485,0.693273830100953,0.8,6.4
860,10,1677165641823,313.51868,873,449,723,209,350,0.59745795,1.7529283,895.7676571428573,283.0194339616981,0.9027195252343435,1.6,2.678012737130705
861,10,1677165645250,457.72284,1352,50,935,229,373,0.37677544,0.07738533,1227.138981233244,453.7951079507138,0.9914189729984062,-0.4292565947242206,-1.1392902751947436
862,10,1677165643706,316.875,1153,305,1333,53,500,0.9455125,0.97654873,633.75,309.6837096135346,0.9773055924687482,-1.4,-1.4806784680265992
863,10,1677165645973,123.18667,937,230,1062,252,267,0.17026016,0.02024886,461.37329588014984,126.92123541787639,1.0303163111550655,0.176,1.033712173182499
865,12,1677165648543,142.45529,1115,213,968,230,190,0.12295261,0.012793295,749.7646842105262,147.97972834141845,1.0387801558048035,-0.11564625850340136,-0.9405758731221839
866,12,1677165649266,7.0,967,229,964,230,1042,0.5,0.25,6.717850287907869,3.1622776601683795,0.45175395145262565,-0.3333333333333333,-0.6666666666666666
867,12,1677165650315,518.2558,964,234,734,271,512,1.6522394,5.6849933,1012.2183593750001,232.95707759155977,0.4495021138047268,-0.1608695652173913,-0.09736456182886771
868,12,1677165650833,552.5493,732,274,193,373,266,0.35333604,0.13839617,2077.253007518797,548.0164231115706,0.9917964299503602,-0.1836734693877551,-0.5198265916710764
869,12,1677165648133,467.13342,1537,19,1120,211,148,0.41139224,0.035264857,3156.3068918918916,459.07842467273497,0.9827565423872584,-0.460431654676259,-1.1192035481181146
870,10,1677165648978,43.969112,1198,204,1204,161,395,3.1666667,0.4722222,111.3142075949367,43.41658669218482,0.9874337851577448,-7.166666666666667,-2.263157870914128
871,10,1677165647938,174.24104,1232,37,1198,203,869,3.04,1.7606223,200.5075258918297,169.44615663980107,0.9724813203582868,-4.882352941176471,-1.6060371517027865
872,10,1677165651207,88.91472,1245,53,1206,129,483,1.9454887,0.8036039,184.08844720496896,85.42247947700886,0.960723707806861,-1.9487179487179487,-1.0016598650600996
875,10,1677165654802,352.49966,1228,385,1261,61,371,1.5926065,4.9286556,950.1338544474394,325.6762195801222,0.9239050601640927,-9.818181818181818,-6.16485102765926
876,10,1677165655574,160.39252,1264,57,1214,205,416,2.534127,1.0383724,385.5589423076923,156.21779668142807,0.9739718328599618,-2.96,-1.1680551132599117
878,11,1677165653250,111.35035,1049,165,1096,71,184,2.160034,1.853824,605.164945652174,105.09519494249011,0.9438245586339882,-2.0,-0.9259113513953947
880,12,1677165661471,334.01163,847,549,1146,406,171,0.98923874,0.47721305,1953.2843859649124,331.436268383531,0.9922896049563633,-0.4782608695652174,-0.4834635464895131
881,12,1677165658931,94.959114,738,719,695,685,372,1.087963,3.6728308,255.26643548387096,54.817880294662984,0.5772787675194925,0.7906976744186046,0.7267689015330527
882,12,1677165658666,361.36615,1070,584,738,718,203,0.4955644,0.059809066,1780.1288177339902,358.0223456713282,0.9907467693676572,-0.4036144578313253,-0.8144541008823986
883,12,1677165661653,412.96835,1145,405,735,292,150,0.29909825,0.07791643,2753.1223333333332,425.28696194452044,1.0298294335256455,0.275609756097561,0.921468969134928
884,12,1677165661930,300.40204,736,292,1040,302,158,0.03053809,0.0015603037,1901.2787341772153,304.16442921551493,1.0125245128678717,0.03289473684210526,1.0771707347154083
886,11,1677165662534,671.48413,1015,222,640,250,365,0.88104796,1.9264296,1839.6825479452057,376.0438804182299,0.5600190140282688,-0.07466666666666667,-0.08474756205855885
888,12,1677165666489,305.61777,872,543,736,291,450,1.6144361,1.1162103,679.1506,286.35642126552705,0.9369756911240045,1.8529411764705883,1.1477327448702295
889,12,1677165662804,235.2678,886,452,1107,453,317,0.3856632,0.5287474,742.1697160883281,221.00226243185838,0.9393646832752225,0.004524886877828055,0.011732742138290755
890,12,1677165664890,1040.2325,1107,452,1504,542,115,0.38296092,0.09119181,9045.5,407.0737034002565,0.3913295377718505,0.22670025188916876,0.5919670651751326
892,11,1677165664004,59.38061,821,303,795,249,112,2.1033332,0.88387775,530.1840178571429,59.93329625508679,1.0093075206719295,2.076923076923077,0.9874436807839467
893,11,1677165664804,60.574368,732,276,714,243,119,1.1606984,1.7193903,509.0283025210084,37.589892258425,0.6205577292762675,1.8333333333333333,1.579508796887575
894,11,1677165663324,2867.6082,228,63,823,304,648,1.5652008,5.550812,4425.321296296296,641.9548270711889,0.22386420399801787,0.4050420168067227,0.2587795871345854
895,11,1677165665012,90.55353,714,242,633,268,240,0.5321429,0.25478032,377.30637499999995,85.07055894961546,0.9394504990541558,-0.32098765432098764,-0.6031982279966296
896,11,1677165666117,229.57822,566,296,788,252,375,0.24916306,0.08473773,612.2085866666666,226.3183598385248,0.9858006558223372,-0.1981981981981982,-0.7954557878611629
897,11,1677165665348,177.53838,634,268,801,280,223,0.17489316,0.08829286,796.1362331838563,167.4305826305338,0.9430669730710273,0.0718562874251497,0.41085819151046105
898,11,1677165665708,249.76398,802,280,566,297,288,0.17601329,0.122607514,867.2360416666667,236.61149591682988,0.9473403487437615,-0.07203389830508475,-0.4092526098744291
899,11,1677165666533,126.02371,789,252,668,249,336,0.06452381,0.036600567,375.07056547619044,121.03718436910205,0.960431845476554,0.024793388429752067,0.3842517735662551
900,11,1677165667077,12.472136,668,248,670,242,151,0.625,0.671875,82.59692715231787,6.324555320336759,0.507094800789276,-3.0,-4.8
901,11,1677165667236,578.4002,667,242,901,444,329,0.8070618,1.8151598,1758.0553191489364,309.127805284481,0.534453143834461,0.8632478632478633,1.0696180431880968
903,12,1677165667778,523.21,1112,198,1481,512,895,0.96119803,0.61537766,584.5921787709497,484.51728555336393,0.926047448545257,0.8509485094850948,0.8852998892279198
905,11,1677165669916,1028.9022,102,47,948,63,104,1.2347975,1.8958875,9893.290384615386,846.1512867094158,0.8223826197566841,0.018912529550827423,0.015316300487187108
907,12,1677165675186,32.396915,1365,417,1379,445,72,1.9666667,0.16,449.95715277777776,31.304951684997057,0.9662942192180045,2.0,1.0169491353059468
908,12,1677165675322,13.812559,1380,445,1384,458,137,1.2,1.36,100.82159854014598,13.601470508735444,0.9847176405715584,3.25,2.7083333333333335
909,12,1677165676850,583.44995,1436,507,1427,538,26,0.66964287,0.94108737,22440.38269230769,32.28002478313795,0.055326124859789515,-3.4444444444444446,-5.143703604944594
911,12,1677165675770,44.166973,1384,458,1407,496,138,1.7395834,1.4278429,320.05052898550724,44.41846462902562,1.0056941105976545,1.6521739130434783,0.9497526321781861
912,11,1677165673332,547.72546,663,355,899,464,97,0.50783426,0.11410559,5646.654226804124,259.95576546789647,0.4746096072800714,0.461864406779661,0.9094786294639929
914,12,1677165678866,512.69366,713,135,396,534,195,0.724021,0.3135188,2629.198256410257,509.59788068633094,0.9939617366954194,-1.2586750788643533,-1.738451065458534
915,12,1677165679170,60.015392,397,533,433,483,124,1.5916667,0.46020833,483.99509677419354,61.61168720299745,1.0265980967515376,-1.3888888888888888,-0.8726003307657871
917,12,1677165680661,21.0,452,423,472,423,67,2.25,2.7410715,313.43283582089555,20.0,0.9523809523809523,0.0,0.0
918,11,1677165682157,250.21474,325,289,149,140,287,0.7886314,0.38394597,871.828362369338,230.6013876801265,0.921613921226729,0.8465909090909091,1.0734937882145057
920,12,1677165682745,98.82573,611,239,648,149,150,2.3316326,0.45750034,658.8381999999999,97.30878685915265,0.9846503219268166,-2.4324324324324325,-1.0432314389635968
921,12,1677165685062,5.4142137,395,677,395,673,33,2.4754045,21.741707,164.06708181818183,4.0,0.7387961062563895,-inf,-inf
922,12,1677165685738,149.30025,396,674,494,788,292,1.2047806,0.039047584,511.3022260273973,150.33296378372907,1.0069170264867544,1.163265306122449,0.9655411998852312
923,12,1677165686274,687.6301,495,787,995,316,256,1.0886313,0.105480045,2686.055078125,686.9068350220429,0.9989481772569916,-0.942,-0.8653067388380252
924,12,1677165687266,42.961323,1270,193,1249,229,130,0.95155424,0.9104638,330.4717153846154,41.677331968349414,0.9701128610110404,-1.7142857142857142,-1.8015638438915622
926,11,1677165685910,683.2408,1016,500,383,311,126,0.33938247,0.026178809,5422.546031746032,660.6133513637157,0.9668821758942318,0.2985781990521327,0.8797690671888052
927,11,1677165686036,54.035255,367,303,309,281,64,0.2244898,0.03911593,844.300859375,62.03224967708329,1.14799587190036,0.3793103448275862,1.6896551416927905
928,11,1677165686556,2095.2932,927,450,320,716,1322,1.6495391,3.9827712,1584.9419062027232,662.7254333432511,0.31629245651312715,-0.4382207578253707,-0.2656625464806325
930,11,1677165686134,2062.7793,315,281,927,461,390,0.7997827,1.5204214,5289.177692307692,637.9216252800966,0.3092534549285503,0.29411764705882354,0.36774694808830394
931,12,1677165688954,554.24164,1129,130,574,130,360,0.020397658,0.001636815,1539.560111111111,555.0,1.0013682840574736,-0.0,-0.0
932,12,1677165687780,577.3266,1307,129,729,135,683,0.10995514,0.020983318,845.2805270863836,578.0311410296162,1.0012203508891089,-0.010380622837370242,-0.09440779973878657
