id,user_id,time,distance,startX,startY,endX,endY,duration,gradient,variance,velocity,displacement,efficiency,finalGradient,implify,distance_normalized,duration_normalized,gradient_normalized,variance_normalized,velocity_normalized,displacement_normalized,efficiency_normalized,finalGradient_normalized,implify_normalized
598,7,1677159991566,86.1282,1341,572,1299,523,233,0.8089744,0.55543226,369.6489270386266,64.53681120105021,0.7493110409952862,1.1666666666666667,1.4421552358970404,-0.4914325063945423,-0.24839384546293086,-0.2502428162837613,-0.16751742261481264,-0.40876587779350165,-0.652303635854861,-0.5379648326762794,0.20989491229863796,0.43009314303281027
599,7,1677159991410,673.6083,670,569,1342,572,118,0.35216442,0.17319041,5708.544915254238,672.0066963952071,0.9976223517364722,0.0044642857142857,0.0126767085507551,0.9289140142468104,-0.6849879580468331,-0.5402961415284945,-0.19254806905988536,2.1152207466177804,1.8964524798566373,0.4594020636569898,0.07909361138782127,0.07765576159087482
600,7,1677159994685,566.90857,1326,147,1480,85,544,1.8157407,7.085274,1042.1113419117648,166.01204775557707,0.2928374283627024,-0.4025974025974026,-0.2217262644370986,0.6709468247898881,0.9323084937857092,0.38900747561952986,0.26008138671550673,-0.09085630542020925,-0.22654486811124305,-2.3714361672298767,0.03328042148668666,0.019863798702556897
601,7,1677159995408,54.405212,1480,84,1520,53,266,0.7404762,0.18665533,204.53087218045115,50.60632371551998,0.9301741846998036,-0.775,-1.0466237807508196,-0.5681289521637647,-0.12311031750407193,-0.2937360225470719,-0.1916663350165534,-0.4868261664432031,-0.7107516610804072,0.18848984133439928,-0.008632024229446056,-0.18351436686336572
602,7,1677159993368,483.78342,886,484,573,153,549,0.9829739,0.75797254,881.2084153005463,455.554607045083,0.9416498958254564,1.0575079872204474,1.0758250928335409,0.46997573218557576,0.9512908465067484,-0.13976113730222742,-0.15425431670538373,-0.16692387360130054,0.9882863304954492,0.23458316811216787,0.19760953282318727,0.33977458707364594
603,7,1677159995856,12.0,1519,53,1507,53,66,0.0,0.0,181.8181818181818,12.0,1.0,-0.0,,-0.670651736035523,-0.8824044263456411,-0.7639043495932194,-0.2038892341374068,-0.4975636909811034,-0.8727318778340654,0.4689521226619081,0.07859117361223555,0.0
604,7,1677159994059,119.80926,572,153,690,147,191,0.056641605,0.023245959,627.273612565445,118.15244390193544,0.986171218334338,-0.0508474576271186,-0.8977050990542844,-0.4100020436733154,-0.4078456083196604,-0.7279395357827839,-0.2023670005541253,-0.286972671515816,-0.42734899188852493,0.41340745573238796,0.07286849250725917,-0.14679852313373284
605,7,1677159994498,626.82367,691,147,1326,146,162,0.048323393,0.0045860745,3869.281913580247,635.0007874010867,1.0130453232582723,-0.0015748031496062,-0.0325888364173082,0.8158031421679212,-0.517943254101688,-0.7332212177869526,-0.20358892058100195,1.2457010509266757,1.7411871092348792,0.5213499515442525,0.07841393571974548,0.0664955588785596
606,7,1677159999031,547.09,1433,212,1040,550,623,1.1739562,0.58386755,878.1540930979133,518.3560552361668,0.9474785779966124,-0.8600508905852418,-0.7326090109539366,0.6230316069917241,1.2322296667781292,-0.018496161484739405,-0.16565537195093816,-0.16836781789298633,1.251781820648684,0.257994645541072,-0.018204167011546386,-0.10609414607365104
607,7,1677159997334,154.51219,1471,110,1461,259,329,3.8214285,6.5931125,469.641914893617,149.33519344079613,0.96649457522281,-14.9,-3.8990654934404767,-0.3261010130144719,0.11606732678102236,1.662526972266239,0.22785278458736022,-0.3614937517888017,-0.2965158007642128,0.3343742759234467,-1.5983451461826752,-0.8867827746808417
608,7,1677160000508,228.80267,1496,34,1493,261,271,1.787165,6.802807,844.290295202952,227.01982292302145,0.9922079271322376,-75.66666666666667,-42.33893718076768,-0.14648944015476825,-0.10412796478303271,0.37086322052642534,0.24158437596328175,-0.18437707769638173,0.029424923731652418,0.4376544926468859,-8.43739416404872,-10.36411836334179
609,7,1677160000996,7.0,1493,262,1493,269,113,-1.0,0.0,61.94690265486726,7.0,1.0,-1.0,1.0,-0.6827402009949434,-0.7039703107678724,-1.3988583522284794,-0.2038892341374068,-0.554233366870481,-0.8937103343619711,0.4689521226619081,-0.03395488811896652,0.3210799395818399
610,7,1677160001439,99.67982,1493,268,1450,185,321,1.4506173,0.9029111,310.5290342679128,93.47726996441436,0.937775268498823,1.930232558139535,1.3306283870594504,-0.4586688496918662,0.0856955624273596,0.15717091133373465,-0.1447631899446223,-0.43671506783565184,-0.5308784046418845,0.21902034489772168,0.29583124625618373,0.40259624132155497
611,7,1677160002966,143.26964,1449,183,1460,67,201,1.3142858,1.5830499,712.7842786069652,116.52038448271615,0.8132943202950474,-10.545454545454543,-8.02371489173401,-0.35328204736037816,-0.3698809028775819,0.07060667972346564,-0.10022512108487804,-0.24654712701940934,-0.4341966094039351,-0.280969674050817,-1.108258204644077,-1.9037134983617852
612,7,1677160004064,47.47871,1484,49,1479,93,332,0.77272725,0.49380165,143.0081626506024,44.28317965096906,0.9326955102817464,-8.8,-11.388235629065756,-0.5848751075074357,0.12745673841364588,-0.27325808926038203,-0.17155322876503967,-0.5159112987053092,-0.7372816216559804,0.19861699447455144,-0.9118141696223427,-2.7332347928674143
613,7,1677160007432,11.0,1491,160,1491,170,33,-1.0,0.0,333.3333333333333,10.0,0.9090909090909092,-1.0,1.0,-0.6730694290274071,-1.0076879543045,-1.3988583522284794,-0.2038892341374068,-0.4259342348793175,-0.8811232604452277,0.10380678321748919,-0.03395488811896652,0.3210799395818399
614,7,1677160007577,65.8372,1491,171,1482,234,424,1.5555556,0.24691358,155.27641509433963,63.63961030678928,0.9666208512328788,-7.0,-4.499999871428575,-0.5404899148928619,0.47673202848076773,0.22380190494847432,-0.1877203962054347,-0.5101114282562047,-0.6560680138462713,0.3348814759856094,-0.709231258506179,-1.0349429145814657
615,7,1677160008031,10.476471,1482,235,1481,236,682,1.0,0.0,15.361394428152494,1.4142135623730951,0.1349894981213707,-1.0,-1.0,-0.6743351614217551,1.456221428886392,-0.12895034695795918,-0.2038892341374068,-0.5762568713394131,-0.9171465699531554,-3.005447963984147,-0.03395488811896652,-0.1720192916409023
616,7,1677160008737,139.11392,1477,229,1548,145,318,0.849537,1.1604241,437.4651572327044,109.98636279102968,0.7906208292529582,-1.1830985915492958,-1.3926392747452974,-0.3633293024806106,0.07430615079473606,-0.22448743105646835,-0.12790026178013686,-0.37670545588124466,-0.46161134740622267,-0.3720399894633075,-0.054561913506369714,-0.2688243539032829
617,7,1677160010055,933.11096,1571,59,763,429,308,1.0632088,1.5167214,3029.5810389610388,888.6866714427532,0.9523912048388684,-0.4579207920792079,-0.4306969544262688,1.556311776704085,0.03634144535265759,-0.08881566639618758,-0.10456856289464327,0.8487287591413679,2.8055747672571654,0.2777266962957447,0.027053991878888073,-0.03165784458831601
618,7,1677160010396,7.0,764,429,768,426,166,0.0,0.0,42.16867469879518,5.0,0.7142857142857143,-0.75,1.0,-0.6827402009949434,-0.5027573719248566,-0.7639043495932194,-0.2038892341374068,-0.5635836113640748,-0.9021017169731333,-0.6786475155919809,-0.005818372686166001,0.3210799395818399
619,7,1677160010762,458.8217,769,426,1186,277,224,0.41734853,0.07186849,2048.311160714286,442.8205053969385,0.9651254624551072,-0.3573141486810551,-0.8561528866078794,0.40962595667620344,-0.2825620803608015,-0.4989072299757774,-0.1991830127654371,0.38482909653335584,0.9348579709259428,0.32887509931414094,0.038376873377345605,-0.13655384112726965
620,7,1677160011019,95.62895,1186,276,1253,216,414,0.84937346,0.21881346,230.98780193236715,89.9388681271896,0.9404983336864996,-0.8955223880597015,-1.0543329056451818,-0.4684626097018997,0.43876732303868926,-0.2245912714340593,-0.18956049866617816,-0.4743185362207339,-0.5457244464659807,0.22995780508283975,-0.02219634435600511,-0.18541504864277078
621,7,1677160011900,31.031368,1290,224,1267,240,113,0.46604937,0.23110044,274.6138761061947,28.0178514522438,0.9028880535413004,-0.6956521739130435,-1.492657685414409,-0.6246397309959563,-0.7039703107678724,-0.467984436686078,-0.18875590060278535,-0.45369411725221276,-0.8055259177617958,0.07889240147043672,0.00029826110357324365,-0.2934838546078126
622,7,1677160012086,236.17212,1268,241,1368,104,262,1.9010198,4.056888,901.4203053435116,169.61426826773743,0.7181807415190982,-1.37,-0.7206658236805319,-0.1286723725357282,-0.13829619968090331,0.4431557815056624,0.06177118267791108,-0.1573686134435603,-0.21143106282758578,-0.6630027541379097,-0.0755969309595113,-0.10314955784221849
623,7,1677160012786,169.44853,1274,159,1444,93,179,0.32562825,0.048526425,946.6398324022348,182.36227680087788,1.0762104386557845,-0.388235294117647,-1.1922653950252995,-0.2899895284720742,-0.45340325485015454,-0.5571453888846042,-0.20071153973419498,-0.13599088259614447,-0.1579443542616142,0.7750588740758277,0.034896820234239456,-0.2194222508797583
624,7,1677160012991,11.2426405,1444,92,1450,85,70,0.6,0.24,160.60915,9.219544457292889,0.820051522353035,-1.1666666666666667,-1.9444444444444449,-0.6724827987910098,-0.8672185441688097,-0.38293194801206326,-0.18817312365181385,-0.5075903543107435,-0.8843978109801565,-0.2538287048200746,-0.05271256507416687,-0.4048717063849751
625,7,1677160012586,35.828426,1238,157,1273,159,108,0.13333334,0.115555555,331.7446851851852,35.05709628591621,0.9784715713136884,0.0571428571428571,0.4285714071428582,-0.6130419174876948,-0.7229526634889116,-0.6792438116754913,-0.19632221801405675,-0.4266852752977246,-0.7759914194152996,0.38248106325785786,0.0850223771397328,0.18019443966356488
626,7,1677160012402,123.67542,1367,104,1238,156,119,0.35909814,0.025469478,1039.289243697479,139.08630414242805,1.1246074938935162,-0.4031007751937984,-1.122536516601836,-0.4006548557358129,-0.6811914875026253,-0.5358935482613424,-0.20222139609466355,-0.09219046479723306,-0.3395169764852394,0.9694504248676383,0.033223768883378905,-0.20223062270744135
627,7,1677160013095,14.064495,1451,85,1457,75,71,0.5714286,0.53061223,198.09147887323945,11.6619037896906,0.829173304103034,-1.6666666666666667,-2.916666520833341,-0.6656604209422432,-0.8634220736246019,-0.40107347280295635,-0.16914273233871152,-0.48987041802866205,-0.8741504251641105,-0.21719016779222033,-0.1089855959397679,-0.6445726856075465
628,7,1677160013285,719.7473,1457,74,751,187,438,0.19294892,0.038754635,1643.2586757990869,714.9860138492221,0.9933847808101846,-0.160056657223796,-0.8295286505039574,1.0404639511993494,0.5298826160996776,-0.6413906605350687,-0.20135143361453667,0.19333874789814887,2.07678042841826,0.4423814416396998,0.060577427187836354,-0.1299896459499013
629,7,1677160013810,964.77374,753,186,1699,57,127,0.23464216,0.025424553,7596.643622047244,954.7549423805044,0.9896153914600788,-0.1363636363636363,-0.5811557324721028,1.632862658013652,-0.6508197231489625,-0.6149173709142363,-0.20222433795409506,3.0078277372826325,3.0827768372054676,0.42724131714853186,0.06324398337616254,-0.06875339848087299
630,7,1677160014370,207.80438,1474,59,1438,260,430,2.2334616,7.0148063,483.266,204.1984329028996,0.9826473960890508,-5.583333333333333,-2.4998564261563008,-0.19725685872931759,0.4995108517460148,0.6542410330589331,0.2554668943869,-0.35505290546884094,-0.06632658395704902,0.3992536757635191,-0.5497910043869759,-0.5418083169819831
631,7,1677160015564,748.4679,1434,254,859,578,456,1.6397661,3.22931,1641.3769736842105,660.0007575753228,0.8818023559531716,-0.5634782608695652,-0.3436333150621697,1.109901544542055,0.5982190858954188,0.27727169898739085,0.0075782356635525055,0.19244916492452332,1.84607926673471,-0.005800384765199726,0.015173914480219082,-0.010192337769370336
633,7,1677160022474,213.08202,856,517,955,664,161,2.8150184,14.909073,1323.4908074534162,177.22866585290316,0.8317391859383685,1.4848484848484849,0.5274738114850279,-0.18449714548763058,-0.5217397246458958,1.0235028509786865,0.7724134263033058,0.042167077874524825,-0.17948340108226787,-0.20688405006110816,0.24570502284947499,0.20457878943716723
635,7,1677160067737,334.782,935,758,1119,484,422,1.5079685,0.46341047,793.3222748815165,330.0484812872194,0.985860892423187,-1.4891304347826086,-0.9875076533645156,0.10973604327080087,0.46913908739235205,0.19358628532967,-0.17354335852615443,-0.20847243408616248,0.46170136985600746,0.412161001070566,-0.0890045922266197,-0.16893930837983961
637,8,1677160661784,710.63007,505,4,974,144,886,1.4990224,3.8606546,802.0655417607225,489.4496909795735,0.6887545456380328,0.2985074626865671,0.1991347578839163,1.0184212881229544,2.2307014199047925,0.18790592332669473,0.0489210751972296,-0.20433901610883462,1.1304996394613342,-0.7811959752569548,0.11218701293498241,0.12362692198161179
638,8,1677160662771,77.97268,971,146,930,213,399,1.5138888,0.41685957,195.4202506265664,78.54934754662193,1.0073957640884208,-1.6341463414634143,-1.079436178841811,-0.5111500499437126,0.3818202648755716,0.19734540351147145,-0.1765916880578369,-0.4911332529631192,-0.593511358940606,0.498657939335598,-0.1053255614119239,-0.19160425099998693
639,8,1677160663587,3.828427,929,213,926,218,251,0.6666667,0.22222222,15.25269721115538,5.830951894845301,1.523067279288674,-1.6666666666666667,-2.4999998750000065,-0.6904080908102921,-0.18005737566718963,-0.3406016600045792,-0.18933728012959952,-0.5763082584281326,-0.8986152993325748,2.569903494391357,-0.1089855959397679,-0.5418436842392585
640,8,1677160663989,9.656855,926,219,922,226,2134,1.0,0.0,4.5252366447985,8.06225774829855,0.8348740607887919,-1.75,-1.75,-0.6763167412809912,6.968696659076184,-0.12895034695795918,-0.2038892341374068,-0.5813797127218945,-0.8892534287631487,-0.19429251570599823,-0.11836443441736806,-0.3569315033494306
642,8,1677160692884,158.2754,993,11,964,110,66,3.5334597,0.12772731,2398.112121212121,103.16006979447036,0.651775764234179,-3.413793103448276,-0.966133306529087,-0.3170027265704839,-0.8824044263456411,1.4796800300721662,-0.19552516532079187,0.5501990433260147,-0.490252365581236,-0.9297249018244178,-0.30561779574600595,-0.1636694713836206
643,8,1677160693027,106.2458,949,163,902,269,163,2.3416667,0.7140413,651.8147239263805,115.95257651298655,1.091361508059486,-2.25531914893617,-0.9631256014940852,-0.4427943258610153,-0.5141467835574801,0.7229462944094818,-0.15713110096208832,-0.2753707528869627,-0.4365789563657693,0.835914640259794,-0.17523611454749674,-0.1629279228633685
646,8,1677160694129,5.6055512,900,279,899,279,1400,0.0,0.0,4.003965142857143,1.0,0.1783945885642789,-0.0,,-0.6861115500862446,4.182087279627625,-0.7639043495932194,-0.2038892341374068,-0.5816261461233863,-0.9188844821954579,-2.8311071326668413,0.07859117361223555,0.0
648,8,1677160721865,119.14619,865,373,982,369,113,0.28662756,0.42105716,1054.3910619469027,117.06835610018618,0.9825606349660544,-0.0341880341880341,-0.1192768559591205,-0.41160514336544396,-0.7039703107678724,-0.5819090331056411,-0.1763168139402818,-0.08505101361669501,-0.4318974896528109,0.3989051911467409,0.07474344500604062,0.04512266098241474
649,8,1677160722827,11.605552,691,397,681,399,33,0.11850108,0.040424198,351.6833939393939,10.198039027185567,0.8787207215292793,-0.2,-1.687748331070063,-0.6716053902007857,-1.0076879543045,-0.6886616145306182,-0.20124210429549227,-0.41725916279904773,-0.8802923498206995,-0.01817807369051314,0.056081961265995135,-0.34158337830358826
650,8,1677160732401,4.0,452,306,452,306,84,1.8,2.56,47.61904761904761,0.0,0.0,,,-0.6899932799705956,-0.8140679565498999,0.37901285515024896,-0.03625072229108178,-0.5610069235283994,-0.9230801735010391,-3.5476466112267038,0.0,0.0
651,8,1677160731626,109.34953,553,350,450,326,149,2.260529,7.783434,733.8894630872484,105.75916035975324,0.967166117309816,0.233009708737864,0.1030775135987479,-0.4352904595913149,-0.5672973711763899,0.6714275870298627,0.3057995521180966,-0.23656955797675583,-0.4793473838940607,0.33707159101986806,0.1048154986758166,0.09994404532641595
653,8,1677160743367,27.676228,625,215,652,202,58,0.35227272,0.058238637,477.1763448275862,29.966648127543397,1.0827576694173568,-0.4814814814814814,-1.3667861691972103,-0.6327514294607463,-0.9127761906993039,-0.5402273760100091,-0.2000755472473137,-0.35793181680863395,-0.7973493684948958,0.801356472863236,0.02440232907499012,-0.26245028066804177
654,8,1677160742693,525.83673,1082,59,624,215,547,0.57958215,0.4291105,961.3102925045704,483.83881613611777,0.9201312660987332,-0.3406113537117904,-0.5876843407130299,0.5716477250581041,0.9436979054183328,-0.3958963435947696,-0.17578945068520663,-0.12905535788204903,1.1069581406639428,0.14815146719679342,0.04025670717104008,-0.07036302433315078
655,8,1677160744774,644.2937,786,295,672,475,566,0.89153737,0.47903138,1138.3280918727914,213.06337085477645,0.330692929101707,-1.5789473684210529,-1.7710389059979086,0.8580403112669255,1.0158308457582819,-0.19781912801280643,-0.17252044207846484,-0.04536941253411611,-0.02913204086784307,-2.219385810890871,-0.09911313438439932,-0.36211863753609874
657,8,1677160759366,423.21326,997,2,804,363,308,1.5091238,0.954137,1374.069025974026,409.3531482717581,0.9672502895390332,-1.8704663212435235,-1.2394386207702266,0.323535680836279,0.03634144535265759,0.1943198476889145,-0.14140872367743923,0.06607815374383334,0.7944392716150442,0.33740967708917047,-0.1319224444445725,-0.23105279155431852
659,8,1677160761493,21.828426,1054,513,1034,515,96,0.16666667,0.1388889,227.3794375,20.09975124224178,0.9208062570449091,-0.1,-0.5999999880000003,-0.6468896193740719,-0.7685103100194057,-0.6580786803708294,-0.19479426206397982,-0.4760244064200033,-0.8387478219696215,0.15086263497659005,0.06733656743911534,-0.07339944243775856
660,8,1677160763031,297.04257,1029,513,996,234,524,3.2167249,2.719104,566.8751335877863,280.94483444263574,0.94580663789246,8.454545454545455,2.628308517941791,0.01849368784210152,0.8563790829015523,1.2785680010382876,-0.02583198877983267,-0.31552631882621196,0.255677625717861,0.2512791330355959,1.030116968248762,0.7225387787771098
661,8,1677160763635,276.51245,996,233,740,178,320,0.3180747,0.27265367,864.10140625,261.8415551435639,0.9469430947632336,0.21484375,0.6754506095580692,-0.03114183940443749,0.08189909188315174,-0.5619415456912098,-0.18603483746231345,-0.17501128757650572,0.175526162854657,0.25584382426386404,0.10277099156229849,0.24106241212147705
662,8,1677160764520,11.0,739,178,728,178,52,0.0,0.0,211.53846153846155,11.0,1.0,-0.0,,-0.6730694290274071,-0.935555013964551,-0.7639043495932194,-0.2038892341374068,-0.48351329766883,-0.8769275691396465,0.4689521226619081,0.07859117361223555,0.0
663,8,1677160764914,279.39276,728,177,967,73,470,0.93808895,4.379179,594.4526808510639,260.64727123068064,0.9329063187989576,-0.4351464435146444,-0.4638648003631685,-0.024178134102983865,0.6513696735143286,-0.16826101596281087,0.08287602003004542,-0.30248891173301884,0.17051531622497737,0.199463727697875,0.02961715511832335,-0.0398353642547158
664,8,1677160766202,130.38623,966,73,876,165,169,0.9060426,0.09200474,771.5161538461539,128.70120434556935,0.9870766594414866,-1.022222222222222,-1.1282275493693366,-0.3844301774289473,-0.491367960292233,-0.18860897416516137,-0.1978644147247474,-0.21878137397655054,-0.3830896494105119,0.4170442493369718,-0.0364559117129932,-0.20363374464870035
666,8,1677160779170,304.7749,453,195,758,257,171,0.17915806,0.022136753,1782.3093567251462,311.23785116852355,1.021205654299365,0.2032786885245901,1.1346332312628868,0.03718808789403645,-0.4837750192038173,-0.6501472222918513,-0.20243963557098898,0.2590755705572385,0.3827777726144926,0.5541267268720174,0.10146938943956187,0.3542737109982214
667,8,1677160777978,3.828427,804,369,802,371,47,0.5,0.0,81.45589361702129,2.8284271247461903,0.7387961491093314,-1.0,-2.0,-0.6904080908102921,-0.9545373666855902,-0.4464273482755893,-0.2038892341374068,-0.5450104053531701,-0.9112129664052716,-0.580198934112381,-0.03395488811896652,-0.41856890725227336
668,8,1677160778783,402.81668,801,370,452,195,220,0.63361824,0.18238124,1830.9849090909088,390.4177250074592,0.9692193605474808,0.501432664756447,0.7913797821799559,0.2742230123118763,-0.29774796253763286,-0.36158591196251044,-0.19194621864432576,0.2820871526105681,0.7149920808575265,0.3453186452086377,0.1350254452539558,0.26964470506954746
669,8,1677160777455,339.42044,1005,4,947,149,82,2.5334415,0.13174608,4139.273658536586,156.16977940690063,0.4601071738841085,-2.5,-0.9867999715012168,0.12095036715207563,-0.8216608976383156,0.8447144712740581,-0.19526200101522442,1.3733408390917603,-0.2678399878489813,-1.6995807191507262,-0.2027739807157696,-0.16876482968846815
670,8,1677160777704,76.79112,845,301,804,368,182,1.8787816,0.24237601,421.9292307692308,78.54934754662193,1.022896235223837,-1.6341463414634143,-0.8697904756270843,-0.5140066992752031,-0.442013843217531,0.4290355474042589,-0.18801753350316852,-0.38405013363450996,-0.593511358940606,0.560917112072788,-0.1053255614119239,-0.1399161834578205
671,8,1677160780608,167.48683,753,273,668,414,298,1.5725361,0.62717754,562.0363422818791,164.63899902513984,0.9829966871134872,-1.6588235294117648,-1.0548715094119396,-0.2947323168142532,-0.0016232600894208688,0.2345837413902224,-0.16281926950106346,-0.3178138787564644,-0.23230575673167778,0.4006566376500289,-0.10810288173011143,-0.18554784119443174
672,8,1677160786497,99.905945,987,59,1087,49,240,0.1561111,0.07415247,416.2747708333334,100.4987562112089,1.0059336930470844,-0.1,-0.6405694406099246,-0.4581221488640765,-0.22181855165347594,-0.6647809817924261,-0.19903344909032505,-0.3867233045069106,-0.5014184158439511,0.4927853866421108,0.06733656743911534,-0.08340182538429913
673,8,1677160786832,70.363205,1088,49,1018,45,223,0.09434524,0.025104787,315.5300672645739,70.11419257183242,0.9964610419868228,0.0571428571428571,0.6056782212102819,-0.5295474243231297,-0.28635855090500933,-0.7039994618256351,-0.20224527744486814,-0.4343508074305655,-0.62890266532956,0.4547375483868958,0.0850223771397328,0.22386005659404276
674,8,1677160785557,205.705,860,257,966,83,230,0.99426925,1.1806444,894.3695652173913,203.74493858744077,0.9904714935827555,-1.6415094339622642,-1.6509707344989943,-0.20233251504261915,-0.2597832570955544,-0.1325891096085612,-0.12657615982658754,-0.16070188193386392,-0.06822930611355014,0.43067993585055453,-0.106154248474832,-0.3325158760058813
675,8,1677160786062,29.669426,966,82,986,59,176,0.8854167,0.26898873,168.5762840909091,30.479501308256346,1.0273033697469018,-1.15,-1.2988234805148806,-0.6279324886247089,-0.46479266648277806,-0.20170547192811603,-0.18627483163715958,-0.5038238565320394,-0.7951975948635389,0.5786188030182067,-0.05083679737864682,-0.24569410589749816
676,8,1677160788418,102.291466,980,63,930,149,226,1.2537177,0.763092,452.6171061946903,99.4786409235671,0.9725018597696812,-1.72,-1.3719196913308316,-0.45235469146038415,-0.27496913927238575,0.03214872219645292,-0.15391907504293967,-0.36954230518525283,-0.5056985046870003,0.35850312742851803,-0.11498805256543201,-0.2637159485768186
677,8,1677160788775,55.76408,929,150,910,202,247,1.8333334,1.2063493,225.7655060728745,55.36244214266564,0.9927975525224416,-2.736842105263158,-1.4928229122227077,-0.5648436265232691,-0.19524325784402102,0.4001780309016911,-0.12489290545816621,-0.4767873996200531,-0.6907964563473178,0.4400227812426479,-0.22942962691526483,-0.2935245912138874
678,8,1677160789522,9.828427,910,203,906,213,216,0.6666667,0.22222222,45.50197685185185,10.770329614269007,1.0958345230899114,-2.5,-3.74999981250001,-0.6759019328589877,-0.3129338447144642,-0.3406016600045792,-0.18933728012959952,-0.5620077780704488,-0.8778911951802075,0.853880946767665,-0.2027739807157696,-0.8500306883441222
680,8,1677160793058,157.20844,968,48,919,195,246,2.7432342,1.2019452,639.0586991869919,154.95160534825058,0.985644316222784,-3.0,-1.0935996642211592,-0.31958230828510453,-0.19903972838822886,0.9779231858627163,-0.12518130263395622,-0.2814012198400446,-0.27295107015554376,0.4112911013782372,-0.25904701158137067,-0.1950962528759825
681,8,1677160796807,114.14369,856,373,824,265,113,1.963836,3.2062206,1010.121150442478,112.64102272262978,0.986835301387486,3.375,1.7185752781800518,-0.42369965255734404,-0.7039703107678724,0.48304117912599936,0.0060662541575273,-0.10597980952275353,-0.45047321381193345,0.4160748108828592,0.45843413195504257,0.49824439820496574
682,8,1677160799377,7.0,726,277,720,283,340,0.375,0.0,20.58823529411765,8.48528137423857,1.2121830534626528,-1.0,-2.6666666666666665,-0.6827402009949434,0.15782850276730867,-0.5257965986049968,-0.2038892341374068,-0.5737858592682392,-0.8874785522137367,1.321206306552619,-0.03395488811896652,-0.5829353176598541
683,8,1677160797116,97.16202,823,265,727,277,121,0.11754679,0.0112728765,802.9919008264462,96.7470929795826,0.9957295348489316,-0.125,-1.0634063252599242,-0.464756117106832,-0.6735985464142096,-0.689267544785793,-0.20315104341838827,-0.20390107577501845,-0.517159236646354,0.4517993777430112,0.0645229158958353,-0.18765209676106617
685,8,1677160807338,838.5365,908,9,619,2,709,3.793389,33.30566,1182.703102961918,289.0847626562147,0.3447491703178272,0.0242214532871972,0.0063851751790278,1.3276597675508648,1.5587261335800038,1.6447231795093475,1.9770917340109033,-0.024390930335872106,0.2898302517516289,-2.1629275302189694,0.08131720278911587,0.07610458645646935
686,8,1677160806240,878.6527,921,232,950,0,811,1.5101134,7.5026145,1083.418865598027,233.80547470065795,0.2660954375951476,-8.0,-5.297615397625106,1.4246484231518843,1.945966129089204,0.19494819816992237,0.28741042591597593,-0.07132799142012253,0.05789542389778311,-2.478848013488498,-0.8217773202373809,-1.2315947159708818
687,8,1677160802611,4.236068,717,288,720,285,42,0.5,0.0,100.8587619047619,4.242640687119285,1.001551600946747,-1.0,-2.0,-0.6894225400213875,-0.9735197194066294,-0.4464273482755893,-0.2038892341374068,-0.5358376137982183,-0.9052793628573879,0.47518428106011207,-0.03395488811896652,-0.41856890725227336
688,8,1677160805572,208.02167,721,285,921,233,575,0.2711075,0.02061911,361.7768173913044,206.64946164943183,0.9934035317062488,-0.26,-0.9590291673966967,-0.1967315182191111,1.0499990806561526,-0.5917635573237805,-0.20253901659209597,-0.41248745234741635,-0.056042823955494356,0.44245675646509086,0.04932919756212301,-0.16191794861128006
689,8,1677160802321,7.2426405,713,293,717,289,48,0.5,0.0,150.88834375000002,5.656854249492381,0.7810486036815414,-1.0,-2.0,-0.6821535707585461,-0.9507408961413824,-0.4464273482755893,-0.2038892341374068,-0.5121859083368285,-0.8993457593095042,-0.4104877785739564,-0.03395488811896652,-0.41856890725227336
691,9,1677161219287,75.576454,1164,107,1255,74,114,0.39176342,0.070786156,662.9513508771929,96.79876032264048,1.2808057959776795,-0.3626373626373626,-0.9256539639085308,-0.516943388750883,-0.7001738402236646,-0.5151525979781408,-0.19925388810179673,-0.2701058633804145,-0.5169424564243036,1.5968363272544395,0.03777776661081063,-0.15368930502032147
692,9,1677161218167,311.8723,922,276,1154,110,383,0.6272148,0.25021365,814.2879895561358,285.27180021866866,0.9147070779247424,-0.7155172413793104,-1.140785009185546,0.05434742213463443,0.32107673616824606,-0.3656518018211452,-0.18750429510239225,-0.19856080000923626,0.27383223840390947,0.12636467984476832,-0.0019374740057797278,-0.20672978153944202
693,9,1677161220427,271.56125,1243,61,1182,188,838,1.8295586,10.229615,324.0587708830548,140.8900280360537,0.5188149194189293,-2.081967213114754,-1.1379614804984952,-0.04311232094585397,2.048470833782816,0.3977812065325435,0.46598476405042294,-0.4303188251810277,-0.33194910782708525,-1.46377526276611,-0.15572603687731626,-0.20603364162698196
694,9,1677161232522,490.67166,634,440,614,94,29,4.921888,42.27914,16919.712413793102,346.5775526487542,0.7063329327981857,17.3,3.5149113510912886,0.4866293817599913,-1.0228738364813315,2.361268136529236,2.564709247011981,7.41534962584775,0.5310522508569293,-0.7105906476456813,2.0256380415620314,0.941130366490071
696,9,1677161233280,215.0752,741,26,785,266,83,10.927087,131.90256,2591.267469879518,244.0,1.134486914344378,5.454545454545454,0.499176537584578,-0.17967824817006708,-0.8178644270941078,6.174293278200497,8.433590792081576,0.6415140862761114,0.10066850506075953,1.0091320925421234,0.6924787830551559,0.1976021074341616
698,9,1677161702475,853.69727,1181,9,626,623,175,2.02848,3.9449742,4878.270114285714,827.6599543290711,0.9695005283653666,-1.1063063063063063,-0.5453868444876491,1.3643138549314309,-0.4685891370269859,0.5240871456723533,0.05444264248765044,1.7227046727223805,2.5495255008551294,0.34644798350996797,-0.045919244230932146,-0.05993459289745972
